"","County","PM10_mean","PM25_mean","NO2_mean","SO2_mean","O3_mean","CO_mean","BENZENE","TOLUENE","XYLENES","Pb","Hg","As","WaterCR","Cd","Air","PCB","HCB","EOx","VyCl","TRICHLORENE","C2CL4","DCM","C3H3N","Benzidine","24D","ATRAZINE","HCCPD","pct_manure_acres","Herbicides","Fungicides","Insecticides","Per_TotPopSS_ave","med_hh_inc","pct_pers_lt_pov","med_hh_value","pct_unemp","pct_hs_more","pct_mt_10units","med_rooms","violent_rate","work_out_co"
"970","Saline",6.4475495908,7.8854064719,174.75715558,48.095142524,2229.1518588,117.28761059,0,0,0,0.0059322866,0.0005475132,0,0,0.0000362124,0.0000686899,0,0,0.0016622322,0.0100036931,0,0,0,0.0006257544,0.00000014011738,0,0,0,0.007666492,37732.82852,NA,5566.49877,5.82,37308,8.8,85300,3.4,87,4.8,5.4,331.60001,5.3
"971","Scott",7.2420412985,6.3290082686,83.597966202,13.591814114,1459.1175637,57.135384248,0,0,0,0.000349815,0.0005001527,0,0,0.0000253461,0.0000417035,0,0,0.000432196,0.0000943493,0,0,0,0.000718148,0.0000000066,0,0,0,0.057551924,83740.72626,NA,7811.90038,24.3,40534,5.1,72100,2.2,84.5,2.1,5.9,355.1752,11.1
"972","Sedgwick",17.822391648,8.9454324321,784.29567364,122.45149091,3159.3923678,233.58599291,0,0,0,0.0018686859,0.0005247364,0,0,0.0000485742,0.0040564179,0,0,0.0021397277,0.0194778224,0,0,0,0.0009924884,0.000000022035874,0,0,0,0.007934709,127654.5517,NA,10355.01732,3.86,42485,9.5,83600,4.8,85.1,11.6,5.4,375.5,3.5
"973","Seward",6.4484824534,6.1289650453,106.92630977,8.4638022732,1457.1215172,80.772132553,0,0,0,0.0013745215,0.0005100586,0,0,0.0000510233,0.000068135,0,0,0.0005910497,0.0040865287,0,0,0,0.0008874811,0.000000006878836,0,0,0,0.026860919,140477.3858,NA,7723.937,9.57,36752,16.9,72400,4.9,63.7,4.4,5.1,382.5,9.3
"974","Shawnee",16.958224497,10.414710681,359.85123935,184.43985379,3022.5800992,240.07989747,0,0,0,0.0018131577,0.0005429167,0,0,0.0000780799,0.0003387936,0,0,0.0021981649,0.0146907585,0,0,0,0.0008987037,0.00000018643176,0,0,0,0.008673066,129308.2602,NA,3557.67571,0,40988,9.6,81600,4,88.1,11.4,5.4,800,6.7
"975","Sheridan",6.7936602859,6.4953583965,82.169832813,23.691821493,1941.3798851,60.572423028,0,0,0,0.0003838575,0.0005003691,0,0,0.0000248775,0.0000418057,0,0,0.0006000024,0.0005253761,0,0,0,0.0009807886,0.000000019198711,0,0,0,0.008131322,179936.0849,NA,10745.44079,45.81,33547,15.7,56000,0.6,87.8,2.1,6.5,308.80264,17.4
"976","Sherman",19.676905256,4.9534059414,104.85718853,8.6130821407,1566.3499241,63.030781123,0,0,0,0.0003964972,0.0005004708,0,0,0.0000249428,0.0000428768,0,0,0.0008257697,0.0001470643,0,0,0,0.0011112189,0.0000000066,0,0,0,0.004938992,193229.1859,NA,13070.29467,21.71,32684,12.9,63900,3.1,86.6,2.8,5.7,328.49636,9.4
"977","Smith",5.803496519,6.765556984,90.093711378,23.906806461,2070.8216962,56.905888077,0,0,0,0.0004172363,0.0005007542,0,0,0.0000253378,0.0000427017,0,0,0.0005152916,0.0000877058,0,0,0,0.0005161948,0.00000018608148,0,0,0,0.005568344,45153.73006,NA,6109.12944,23.96,28486,10.7,37400,2.3,84.6,0.7,5.8,305.75948,15.7
"978","Stafford",7.5785225878,6.7493385341,104.71470828,40.153624281,2063.8211161,105.2547959,0,0,0,0.0003412149,0.0005001459,0,0,0.0000249695,0.0000418406,0,0,0.0003836716,0.0000184487,0,0,0,0.0005181762,0.000000021412104,0,0,0,0.008011863,207377.9266,NA,12374.54293,38.48,31107,11.8,34400,3.5,82.9,0.6,5.9,417.21964,26.2
"979","Stanton",6.3305003689,5.9117202144,130.08422609,6.305686137,1074.7335869,66.209514717,0,0,0,0.0003854398,0.0005000341,0,0,0.0000248254,0.0000411345,0,0,0.0004690785,0.0000057729289,0,0,0,0.0007132789,0.0000000066,0,0,0,0.022601407,172829.5889,NA,9984.17421,26.11,40172,14.9,73400,2.8,78,2.1,5.4,385.64258,18.1
"980","Stevens",5.8624931142,6.1542798089,119.93015389,6.4218692441,1124.2593542,82.340960114,0,0,0,0.0004624744,0.000500211,0,0,0.0000250229,0.0000414306,0,0,0.0004164794,0.0000018876141,0,0,0,0.0005574819,0.0000000066,0,0,0,0.01310833,283463.6057,NA,14219.54704,25.31,41830,10.3,79000,3.8,80.5,2,5.4,384.77482,18.2
"981","Sumner",14.514458424,8.3276306383,808.40200526,181.19144195,3643.4335066,588.89596025,0,0,0,0.0004820973,0.0005019033,0,0,0.0000281447,0.0005925095,0,0,0.0006758415,0.0000057690033,0,0,0,0.0006897121,0.000000025286519,0,0,0,0.001732917,91880.11736,NA,16732.94189,5.03,39415,9.5,62100,5,86.3,2.8,5.7,373.62341,41.9
"982","Thomas",7.6335731633,5.5318112417,82.499365163,12.923087154,1609.5666484,52.189285573,0,0,0,0.0003604605,0.000500314,0,0,0.000024866,0.0000427391,0,0,0.0005752964,0.0000817905,0,0,0,0.00081709,0.000000006746648,0,0,0,0.005462718,220724.1701,NA,14593.93768,21.76,37034,9.7,75500,5.8,92.7,4.4,6,325.6809,9.6
"983","Trego",7.0653222225,6.0627283499,88.126145745,100.42303697,2595.1359893,76.30470208,0,0,0,0.0003625756,0.0005000828,0,0,0.0000248842,0.0000420581,0,0,0.0003397805,0.0000300388,0,0,0,0.0005179974,0.000000027135562,0,0,0,0.003672402,24588.58701,NA,3852.61426,13.4,29677,12.3,47400,1.8,84.3,1.3,6,359.93101,23.7
"984","Wabaunsee",9.8011930822,8.0056285313,297.73676371,117.10753816,2607.2965493,224.73415616,0,0,0,0.0003965692,0.0005132046,0,0,0.0000402464,0.0000522697,0,0,0.00070457,0.000038218,0,0,0,0.0006868021,0.00000018944828,0,0,0,0.004561687,64380.2275,NA,1741.19647,23.89,41710,7.3,62600,2.7,89.9,0.6,5.8,403.83297,64.4
"985","Wallace",9.7966096963,5.177027462,110.12998275,8.003197772,1395.0631122,67.075702,0,0,0,0.0003451349,0.0005000222,0,0,0.0000248001,0.0000411062,0,0,0.0007007,0.0000449721,0,0,0,0.0010089874,0.0000000066,0,0,0,0.008858241,74342.4781,NA,5257.25924,32.62,33000,16.1,45700,1.5,84,0.3,6,355.208,11.7
"986","Washington",5.4085531167,8.0030256011,165.01598891,61.002621888,2094.101162,164.95534017,0,0,0,0.0005867579,0.0005002326,0,0,0.0000457481,0.0000456407,0,0,0.0004298754,0.0000288775,0,0,0,0.0005550865,0.00000039263306,0,0,0,0.011911186,163503.3745,NA,6399.09719,17.64,29363,10.1,32200,2.2,81.2,0.7,5.9,331.9693,27.6
"987","Wichita",7.2754571453,6.0838251613,121.06554462,9.7490613618,1303.5653463,58.770703715,0,0,0,0.000352983,0.0005000467,0,0,0.0000250904,0.0000413324,0,0,0.0005233339,0.0000007616915,0,0,0,0.0007678016,0.0000000066,0,0,0,0.030291459,76317.77103,NA,6884.65852,34.41,33462,14.8,55300,3,77.7,0,5.7,371.19739,12.5
"988","Wilson",16.371644246,9.5868562599,601.1581501,268.58444658,3267.5509422,601.51296875,0,0,0,0.000996873,0.0005856345,0,0,0.0000663188,0.0000742203,0,0,0.0011971649,0.0000563761,0,0,0,0.0007286523,0.000000014502505,0,0,0,0.007307447,120726.6109,NA,3579.5946,1.74,29747,11.3,37700,4.2,81.1,0.5,5.3,475.62754,22.1
"989","Woodson",13.958881531,9.2407099466,518.60336684,198.00225493,2850.4821688,423.16580115,0,0,0,0.0012955299,0.0005290305,0,0,0.0000569982,0.0000476136,0,0,0.0010170371,0.0000351658,0,0,0,0.0007214531,0.000000033436269,0,0,0,0.004497849,78583.06942,NA,2351.56084,0.26,25335,13.2,34300,3.6,83.4,1.2,5.5,455.4543,40
"990","Wyandotte",25.019886781,10.591307131,921.63981374,214.44344825,4013.0577458,222.12327105,0,0,0,0.0076739092,0.0005513262,0,0,0.0001981165,0.0011460207,0,0,0.0039419339,0.0182654829,0,0,0,0.0025625692,0.00000012445458,0,0,0,0.0000301079,7334.020048,NA,188.88257,0,33784,16.5,54300,8.2,74,10.2,5.2,372.16423,52.1
"991","Adair",10.921861449,12.474008404,618.16861,524.56203785,6652.2506843,589.18495517,0.5,0.5,0.5,0.0003880775,0.0005020268,0.001,0.001,0.0000278459,0.0000859748,0.06,0.1,0.0021173879,0.0000046316189,0.5,0.5,0.5,0.0053321606,0.0000000066,0.1,1,0.1,0.020896253,6552.269331,20.1475,165.6117,2.5,24055,24,60800,10.8,60.1,2.2,5.2,562.45971,37.7
"992","Allen",10.836230915,11.695400379,858.22066288,412.10393809,10518.754533,736.04954872,0.4,0.4,0.4,0.0005107737,0.000515362,0.002,0.001,0.0000322339,0.0003778978,0.28,0.1,0.0026575953,0.0000192162,0.4,0.4,0.4,0.0066665337,0.0000000066,0.1,0.55,0.1,0.005090863,8925.66904,58.09,196.5216,2.36,31238,17.3,69300,4.9,64.5,0.2,5.3,514.87637,44.6
"993","Anderson",12.363248143,11.085849092,783.23671885,182.60179621,4843.2918585,354.00258934,0.5,0.41,0.24,0.0005953076,0.0005195732,0.003,0.001,0.000034941,0.0000783436,0.25,0.1,0.0022859065,0.0003494208,0.02,0.21,0.31,0.0050463834,0.0000000066,0.1,0.1,0.1,0.027145646,1420.633891,3.949652174,39.3576,2.5,45433,7.5,89500,4,80.4,0.5,5.5,346.85983,64.2
"994","Ballard",11.278415979,11.509621254,658.03468209,120.38864016,5004.5029915,453.06842471,0.5,0.5,0.5,0.021753277,0.0005160507,0.001,0.001,0.0000368693,0.0000657456,0.06,0.1,0.0029486769,0.0001477804,0.5,0.5,0.5,0.0029538689,0.0000000066,0.1,1,0.1,0.007566932,104706.7581,449.836,1668.1968,21.08,32130,13.6,58800,4.2,76.3,1,5.3,594.74357,47.6
"995","Barren",10.671651562,11.626947798,726.28688852,1068.8371746,13979.768181,654.89801227,0,0,0,0.0008538621,0.0005059666,0,0,0.0000336978,0.0156259201,0,0,0.0025298796,0.0010580225,0,0,0,0.006365602,0.0000000066,0,0,0,0.041193267,24557.94058,102.8795,534.4815,5.61,31240,15.6,77900,5.4,69.5,1.6,5.5,515.92888,19.9
"996","Bath",10.89307591,11.717106079,584.86617626,137.7879607,5083.473853,635.02249998,0,0,0,0.000432551,0.0005033868,0,0,0.0000314749,0.0000828248,0,0,0.0017073773,0.0000811863,0,0,0,0.004324105,0.0000000066,0,0,0,0.001689397,6793.502261,14.3205,149.4669,2.5,26018,21.9,65000,6.7,59,1.8,5.4,351.50091,58.6
"997","Bell",18.140144984,13.140732978,822.74444586,263.85819054,5293.901283,749.49161236,0.5,0.44,0.57,0.0010875752,0.0005056794,0.002,0.001,0.0000300359,0.0000658986,0.16,0.1,0.0023398315,0.0010965818,0.18,0.31,0.37,0.0036960013,0.0000000066,0.1,0.68,0.1,0.0000172963,104.8474333,NA,3.1868,3.38,19057,31.1,52500,11.1,56.6,2.8,5.1,485.82862,19.6
"998","Boone",13.986294338,11.360152349,899.78217251,245.35716965,5343.8798351,601.89575275,0.5,0.5,0.5,0.0021297354,0.000596654,0.001,0.001,0.0000981642,0.0012694497,0.06,0.1,0.0041145973,0.0100556824,0.5,0.5,0.5,0.008416905,0.0000000066,0.1,1,0.1,0.008975132,6684.10516,38.1925,136.0398,16.55,53593,5.6,131800,3.1,85.1,12.3,6,369,47
"999","Bourbon",13.879031395,11.337140582,734.66850265,160.44652635,4941.2825831,522.63428113,0.5,0.45,0.37,0.0012917678,0.0005090799,0.002,0.002,0.0000392561,0.0001770382,0.16,0.1,0.0019860363,0.0010187703,0.26,0.36,0.41,0.0046952771,0.0000000066,0.1,0.55,0.1,0.020325465,10085.23424,50.608,201.624,14.87,35038,14,84500,3.8,75.4,2.3,5.4,349.55963,47.7
"1000","Boyd",20.807784013,13.858228624,1380.9047085,372.54963862,6331.3240297,764.98503179,0.5,0.5,0.5,0.0035821969,0.0005703322,0,0.01,0.0000741741,0.0009803406,0.4,0.1,0.0059985774,0.0094364382,0.2,0.5,0.5,0.0068376009,0.0000000066,0.1,0.3,0.1,0.020132323,571.8819313,0.682652174,13.6896,2.5,32749,15.5,68800,8.5,78,5.1,5.7,386.39999,27.7
"1001","Boyle",12.997749561,11.772772326,739.93500062,223.01460163,4909.9757326,434.32975089,0.5,0.41,0.24,0.0011327793,0.0005175707,0.003,0.001,0.00004017,0.0001275393,0.14,0.1,0.0026461176,0.0034437334,0.02,0.21,0.31,0.0052403558,0.0000000066,0.1,0.38,0.1,0.032814293,2182.358234,12.32012319,55.43485,2.5,35241,11.9,86400,4.3,76.6,2.2,5.6,435.36166,26.7
"1002","Bracken",10.567428819,10.738221646,615.83991912,240.20058335,5278.1723217,731.24386456,0.5,0.41,0.24,0.0004231053,0.0005182158,0.001,0.001,0.0000460683,0.000075859,0,0,0.0019742883,0.0002290982,0.02,0.21,0.31,0.0051622547,0.0000000066,0,0,0,0.007696934,2367.9459,9.386333333,61.9889,8.49,34823,10.8,69000,4.9,69.6,2.7,5.5,297.37807,66.7
"1003","Breathitt",15.614366687,12.993474126,736.92369393,235.80740595,5480.4490706,669.36554376,0.5,0.5,0.5,0.0003581318,0.0005015877,0.001,0.006,0.0000271066,0.0000455802,0.06,0.1,0.001902583,0.0000053493708,0.5,0.5,0.5,0.0034331791,0.0000000066,0.1,1,0.1,0.000523683,590.18188,5.034,18.1455,29.68,19155,33.2,46500,10.1,57.5,0.5,5.1,446.7861,33.3
"1004","Breckinridge",14.591841374,12.134248301,810.91472159,300.0902787,8113.7213928,325.89322386,0.5,0.5,0.5,0.0005446099,0.0005087741,0.001,0.001,0.0000321265,0.0000624577,0.06,0.1,0.0028393709,0.000013232,1.37,0.5,0.5,0.0049115325,0.0000000066,0.1,1,0.1,0.013321265,48396.60864,145.7198333,880.6121,16.39,30554,15.8,64600,6,68.9,1.6,5.1,368.22874,50.6
"1005","Bullitt",19.870204414,14.624393044,1030.4122174,233.5066151,5483.9293927,425.3839884,0.3,0.3,0.3,0.0009066949,0.0005457439,0.002,0.005,0.0000548228,0.0001474808,0.5,0.1,0.0033270837,0.0072698228,0.3,0.3,0.4,0.0066112097,0.0000000066,0.1,0.1,0.1,0.007292014,10563.29548,40.897,141.1368,39.58,45106,7.9,105100,3.2,76,1.3,5.5,347.59106,72.5
"1006","Butler",12.210643339,12.199517176,980.23558139,281.8302936,10321.28064,546.96223143,0.5,0.5,0.5,0.0005255579,0.0005101046,0.001,0.001,0.0000369722,0.000244179,0.06,0.1,0.0025430339,0.0009625665,0.5,0.5,0.5,0.0062079866,0.0000000066,0.1,1,0.1,0.020016454,49083.29856,113.713,941.4576,0.5,29405,16,59900,4.8,60.7,1.9,5.1,459.20395,39.6
"1007","Caldwell",11.713538563,11.722088119,774.29421373,245.44033377,5819.6582634,525.01767622,0.5,0.5,1.1,0.0007227712,0.0005906857,0.001,0.001,0.00006258,0.0001364669,0.06,0.1,0.0027115258,0.0020525523,0.5,0.5,0.5,0.0045992437,0.0000000066,0.1,1,0.1,0.016236214,80707.17498,261.2835,1511.8824,2.5,28686,15.9,53600,5.5,73.1,1.9,5.3,442.51622,37.2
"1008","Calloway",11.475663506,11.391464079,752.12307024,203.39214145,6118.3001255,590.71574585,0.5,0.5,0.5,0.0008285712,0.0005407084,0.001,0.001,0.0000480013,0.000066145,0.06,0.1,0.0028934797,0.0017460507,0.5,0.5,0.5,0.0054014491,0.0000000066,0.1,1,0.1,0.016644758,150136.1954,659.9795,2832.036,14.34,30134,16.6,83100,9.6,77.9,2.1,5.3,105.7,17.5
"1009","Campbell",16.023803689,11.683904652,892.73901447,204.68298263,5286.5743854,836.78772163,0.5,0.5,23.4,0.0038358271,0.0005714642,0.001,0.001,0.0001699457,0.0006315366,0.06,0.1,0.0060112935,0.0165491993,0.5,0.5,0.5,0.0074111142,0.0000000066,0.1,1,0.1,0.045954729,1918.76872,7.769166667,38.84365,49.93,41903,9.3,101000,3.9,80.8,12.3,5.4,292.11772,63.9
"1010","Carlisle",10.726610602,11.675600678,731.78863412,141.83215087,5466.652667,526.54983561,0.5,0.5,0.5,0.0099978986,0.0005076991,0.001,0.001,0.0000362611,0.0000569658,0.06,0.1,0.00279109,0.0002347423,0.5,0.5,0.5,0.0034022891,0.0000000066,0.1,1,0.1,0.01667546,104409.1684,353.4375,1748.1768,26.48,30087,13.1,49400,6.2,73.4,0.4,5.4,591.52835,61.9
"1011","Carroll",10.735544506,10.721732744,727.19065052,208.12448994,4585.5045859,342.38033192,0.3,0.3,0.3,0.0011246227,0.0006477279,0.002,0.001,0.0000485102,0.001984422,0.5,0.1,0.0023270358,0.006855207,0.3,0.3,0.32,0.0054064233,0.0000000066,0.1,0.1,0.1,0.012452648,3825.32028,12.081,62.7936,2.5,35925,14.9,79900,6.7,68.1,3.3,5.2,307.61517,22.2
"1012","Carter",14.750964943,12.767835426,890.36058931,231.08140878,6374.6800543,744.32940738,0.5,0.43,0.31,0.0007090314,0.0005094856,0.001,0.001,0.0000401323,0.0000912294,0,0,0.0016746058,0.0000584641,0.14,0.28,0.36,0.0043288383,0.0000000066,0,0,0,0.006387996,680.5869244,1.450755622,16.9632,5.31,26427,22.3,57100,8.2,64.4,1.2,5.2,332.45916,45
"1013","Casey",12.335934727,12.373252798,659.58630836,251.78138498,5374.487227,511.15870427,0,0,0,0.0004438187,0.0005045508,0,0,0.0000286735,0.0000529648,0,0,0.0020403219,0.0000127057,0,0,0,0.004847494,0.0000000066,0,0,0,0.01993219,7669.41086,25.6225,178.1082,9.11,21580,25.5,49500,5.9,57.4,1,5.2,481.8413,45.7
"1014","Christian",12.05805648,12.189380643,1151.6043505,439.04176611,7014.7907122,628.58480493,0.5,0.5,0.5,0.0016164338,0.000514056,0.005,0.005,0.0001391086,0.0002487562,0.1,0.1,0.0032370724,0.0076863585,0.5,0.5,0.5,0.0060669764,0.0000000066,0.1,2.5,0.1,0.018885703,245742.5709,1078.486,5225.7654,2.5,31177,15,72500,6.8,77.2,3.8,5.2,390.60001,12.5
"1015","Clark",15.106237389,11.916884427,705.5828691,121.00227561,4860.8860565,512.07230377,0.5,0.5,0.5,0.0021577633,0.0005234121,0.005,0.01,0.0000424201,0.0004864733,0.4,0.1,0.002180037,0.0054557329,0.2,0.5,1.6,0.0047742852,0.0000000066,0.1,0.3,0,0.002871973,4912.17472,12.0765,131.9112,5.03,39946,10.6,93700,4.6,75,3.2,5.6,364.99317,45.2
"1016","Clay",15.324008961,12.67792595,688.41044154,218.59374281,5215.2087798,651.6880756,0.5,0.41,0.24,0.0003687207,0.000502465,0.001,0.001,0.0000274731,0.0000493402,0,0,0.0020319474,0.0000525847,0.02,0.21,0.31,0.0036551142,0.0000000066,0,0,0,0.000918767,2372.919993,7.368103448,72.9756,21.47,16271,39.7,43800,10.7,49.4,1.6,5,504.25106,35.8
"1017","Clinton",10.224725574,12.70426393,636.14538363,496.05530765,7523.8767161,708.54583249,0.5,0.5,0.5,0.0004005108,0.0005037406,0.001,0.001,0.0000292464,0.0000529044,0.06,0.1,0.0020123389,0.0000475619,0.5,0.5,0.5,0.005775032,0.0000000083535737,0.1,1,0.1,0.015804406,2390.52802,11.4555,52.8186,2.5,19563,25.8,50200,6.1,53.5,1.4,5.1,595.87685,25.7
"1018","Crittenden",12.268042419,11.730310582,720.8530081,170.29112269,5350.2807313,443.80342514,0.5,0.5,0.5,0.0008628547,0.0006381687,0.001,0.001,0.0000793991,0.0000581213,0.06,0.1,0.0029118067,0.0034610769,0.5,0.5,0.5,0.0038156235,0.0000000066,0.1,1,0.1,0.009068776,30092.42482,94.23983333,553.3265,35.99,29060,19.1,48300,6.7,67,0.1,5.2,448.61828,43.3
"1019","Cumberland",9.9590017243,12.341644023,621.36752252,630.20755573,8063.6031845,683.01340043,0.5,0.5,0.5,0.0003616115,0.000501096,0.001,0.001,0.000026804,0.0000742764,0.06,0.1,0.002013148,0.0000053611467,0.5,0.5,0.5,0.0059339062,0.0000000066,0.1,1,0.1,0.008962321,3169.75822,7.376,71.7933,2.5,21572,23.8,50300,6.5,56,0.6,5.3,610.06295,28
"1020","Daviess",16.78429283,14.044412811,1036.603483,192.03946482,10695.829573,358.84556632,0.5,0.41,0.24,0.0151077324,0.0005622025,0.005,0.001,0.0000550061,0.0003472917,0.25,0.1,0.003212955,0.0121690392,0.02,0.21,0.31,0.0073430568,0.0000000066,0.1,0.36,0.1,0.018804985,295224.7857,838.7571667,5192.5522,3.58,36813,12.3,81800,5.8,80.7,5.8,5.3,257.5,13.8
"1021","Edmonson",12.90638594,12.241554975,910.29860009,988.37500176,24957.537952,553.49414929,0.5,0.5,0.5,0.0007975369,0.0005016048,0.001,0.001,0.0000299187,0.0006528441,0.06,0.1,0.0023631802,0.000037704,0.5,0.5,0.5,0.0056179873,0.0000000066,0.1,1.25,0.1,0.003936561,7294.00542,28.3985,88.908,2.5,25413,18.4,63700,6.9,61.7,1.4,5.3,468.94555,65.4
"1022","Elliott",13.193160316,12.718031932,817.36588245,265.42686194,5630.9572446,702.22862026,0.5,0.41,0.24,0.0004638637,0.000508239,0.001,0.001,0.0000328857,0.000050319,0.25,0.1,0.0016411923,0.0000246443,0.02,0.21,0.31,0.0039468836,0.0000000066,0.1,0.36,0.1,0.005587,321.6635931,4.068103448,10.1874,27.4,21014,25.9,54800,10.5,52.6,1.7,5.2,364.92443,64.4
"1023","Estill",13.64045355,11.692243317,655.35233481,122.92488913,4916.5091345,556.95743886,0.5,0.5,0.5,0.0005226337,0.0005033866,0.001,0.001,0.0000280255,0.0000592472,0.06,0.1,0.0017980548,0.0002657973,0.5,0.5,0.5,0.0042514625,0.0000000066,0.1,1,0.1,0.001692657,2704.346333,5.395103448,57.1392,5.97,23318,26.4,50200,7.4,58.5,1.5,5.1,406.15322,57
"1024","Fayette",21.112067026,13.71930243,974.43153878,169.55579881,4861.0629392,418.36541538,0,0,0,0.0016507092,0.0005353381,0,0,0.0000538594,0.0008962866,0,0,0.0046009611,0.0199395926,0,0,0,0.0061154789,0.0000000066,0,0,0,0.036944654,7869.06884,34.955,142.7736,2.5,39813,12.9,110800,5.4,85.8,18.5,5.3,541.70001,14
"1025","Fleming",9.6530332569,11.678584777,584.94606027,186.88532625,5166.7142385,663.55951273,0.5,0.41,0.24,0.0004278756,0.0005186582,0.001,0.001,0.0000368454,0.0000790315,0.26,0.1,0.0017095529,0.0000976747,0.48,0.21,0.31,0.0045580146,0.0000000066,0.1,0.47,0.073,0.054667717,8650.459375,39.91933333,133.1153,1.81,27990,18.6,63600,6.7,66.5,0.1,5.7,322.8328,37.2
"1026","Floyd",16.836799473,13.065587012,831.55550993,261.30341973,5370.3613533,777.88993856,0.5,0.49,0.46,0.0003722744,0.0005031213,0.001,0.001,0.0000300634,0.0000496799,0,0,0.0019467638,0.0001144799,0.38,0.43,0.47,0.0032906551,0.000000010342755,0,0,0,0.000438572,366.9660167,NA,11.1538,2.5,21168,30.3,53100,10,61.3,1.9,5.3,440.88194,31.3
"1027","Franklin",12.604438497,12.702276485,804.37243597,195.66876765,4939.6838104,360.50754922,0.5,0.5,0.5,0.0015939451,0.0005303912,0.001,0.001,0.0000464004,0.0001399772,0.06,0.1,0.0037420238,0.0092149095,0.5,0.5,0.5,0.0054915103,0.0000000066,0.1,1,0.1,0.006114163,1514.243731,13.8255,30.67335,2.5,40011,10.7,91600,6.2,78.8,8.5,5.4,317.16275,19.3
"1028","Fulton",9.1368185329,11.503304772,1015.4257096,140.27955567,6425.4438512,652.02238123,0.5,0.5,0.5,0.0004659706,0.0005027855,0.001,0.001,0.0000318844,0.0000531981,0.06,0.1,0.0025653309,0.0004641356,0.5,0.5,0.5,0.003881321,0.000000006711599,0.1,1,0.1,0.013873075,142352.8958,683.3235,1832.3976,2.5,24382,23.1,40500,8.6,69.5,1.8,5.4,604.04863,40.2
"1029","Gallatin",11.186967332,10.838787774,778.04971456,188.57515184,4753.7610179,453.89198266,0.5,0.5,0.5,0.0008192191,0.000572904,0,0,0.0000510635,0.0007433726,0,0.07,0.0022502397,0.0014445511,0.5,0.5,0.5,0.0057971351,0.0000000066,0,0.06,0.02,0.005105331,2769.533753,12.02777012,42.04285,9.01,36422,13.4,87100,3.5,68,3.6,5.2,299.59559,63.3
"1030","Garrard",15.160750773,11.721182779,738.03409349,188.61559816,4823.9512705,454.40625831,0,0,0,0.0007085655,0.0005107558,0,0,0.0000306185,0.0000777871,0,0,0.002049054,0.0000565274,0,0,0,0.0046565049,0.0000000066,0,0,0,0.013394957,3426.679343,14.97963768,97.4033,4.13,34284,14.7,81300,5.1,69.4,0,5.6,436.7904,67.4
"1031","Grant",11.829147121,11.2203385,797.18920316,195.38486238,4784.6687294,520.42906364,0.5,0.5,0.5,0.0007921468,0.0005432713,0.003,0.006,0.0000516508,0.0003014067,0.23,0.1,0.0021838063,0.0005361149,0.35,0.5,0.56,0.0056889975,0.0000000066,0.1,0.65,0.1,0.016380517,496.3659713,0.963152174,11.3832,0.02,38438,11.1,93100,5.4,72.4,1.9,5.2,303.35797,59.3
"1032","Graves",12.173471844,11.73821696,770.29874922,175.76960898,5779.2054681,580.56551434,0.5,0.5,0.5,0.0012816517,0.0005571031,0.001,0.001,0.0000567448,0.0000607403,0.06,0.1,0.0028433549,0.0012475103,0.5,0.6,0.5,0.0043041328,0.0000000066,0.1,1,0.1,0.029559065,233959.2788,764.2648333,4452.1841,21.51,30874,16.4,63600,5.5,73.4,1,5.4,586.44457,33.7
"1033","Grayson",12.922975578,12.011991164,835.38341332,598.6563131,12172.419446,433.23568836,0.5,0.69,0.56,0.0004043261,0.0005040977,0.002,0.004,0.0000326691,0.0002624135,0.16,0.1,0.0025963034,0.000044177,0.34,0.4,0.44,0.0052164176,0.0000000066,0.1,1,0.1,0.02728296,25058.29234,70.90716667,472.81885,2.5,27639,18.1,65600,5.7,62.8,1.8,5.1,436.1875,26.2
"1034","Green",11.127545406,12.209265745,632.54501351,740.418632,7436.8668085,546.60958504,0,0,0,0.0003734581,0.0005018231,0,0,0.0000286857,0.0002828261,0,0,0.0022250902,0.0000128239,0,0,0,0.0053567657,0.0000000066,0,0,0,0.011849418,9020.066475,26.91033333,206.9201,2.5,25463,18.4,52500,5.1,61.4,1.5,5.5,481.35165,47.1
"1035","Greenup",19.429745734,13.67505954,838.00876111,352.52613275,10376.843234,738.03995665,0.5,0.42,0.28,0.0021568331,0.0005223656,0.001,0.001,0.0000533053,0.0005071409,0.25,0.1,0.0020751788,0.0034212652,0.11,0.25,0.34,0.007248597,0.0000000066,0.1,0.35,0.1,0.002754683,1382.588897,7.474051724,40.2396,0.4,32142,14.1,67500,7.3,75.1,1.7,5.6,329.91569,57
