"","County","PCT_HARVEST_ACRES","pct_irrigated_acres","farms_per_acres","pct_manure_acres","PCT_NEMATODE_ACRES","PCT_DISEASE_ACRES","PCT_DEFOLIATE_ACRES","PCT_AU","Herbicides","Fungicides","Insecticides","MEAN_AS","MEAN_SE","MEAN_HG","MEAN_PB","MEAN_ZN","MEAN_CU","MEAN_NA__PCT","MEAN_MG_PCT","MEAN_TI_PCT","MEAN_CA_PCT","MEAN_FE_PCT","MEAN_AL_PCT","MEAN_P_PCT","Facilities_per_pop","RADON_ZONE"
"115","Bradley",0.017170356,0.007437861,0.0000549184,0.005109799,0.000823776,0.002100629,0,0.022040613,NA,NA,NA,4.178,0.341,0.028,10.521,26.318,8.333,0.143,0.109,0.316,0.073,1.003,2.283,0.019,0.00031746,3
"116","Calhoun",0.009438632,0.001766193,0.00000741,0.002129312,0,0.000362193,0,0.227884088,464.1482941,NA,13.77170588,3.215,0.251,0.029,9.602,18.619,6.267,0.088,0.066,0.267,0.045,0.667,1.56,0.012,0.001740947,3
"117","Carroll",0.116799205,0.016639826,0.0000856084,0.076022702,0,0,0,0.045338122,28.22566667,0.22,13.76286,8.407,0.364,0.027,18.79,43.981,10.118,0.079,1.065,0.127,2.103,1.636,2.094,0.032,0.000157747,2
"118","Chicot",0.461573917,0.47749564,0.000346026,0.001331059,0.012479555,0.031468019,0.06527228,0.16421484,205417.0279,879.8464,21607.74202,10.489,0.234,0.025,18.417,63.134,15.601,0.889,1.146,0.342,0.713,2.324,5.329,0.054,0.000354183,3
"119","Clark",0.036846037,0.00948901,0.000010622,0.003517661,0,0,0,0.10195856,11621.28892,56.4965,1302.7608,2.759,0.165,0.024,9.273,15.422,4.245,0.085,0.064,0.275,0.086,0.773,1.137,0.012,0.000679521,3
"120","Clay",0.688438348,0.703020252,0.000750288,0.006004743,0.028520704,0.039784774,0.065070469,0.10039934,257743.7527,1049.8469,25974.41625,8.543,0.369,0.047,24.402,53.334,10.776,0.68,0.236,0.339,0.407,1.657,4.277,0.049,0.000851837,3
"121","Cleburne",0.069470549,0.005356072,0.0000316771,0.017134678,0,0.000190063,0.000633542,0.011804039,232.0741471,NA,6.885852941,6.616,0.259,0.023,11.538,35.815,6.005,0.072,0.112,0.163,0.061,1.566,2.022,0.024,0.000374283,3
"122","Cleveland",0.019737391,0.000607987,0.00000783,0.013435726,0,0.0000156563,0,0.013217183,NA,NA,NA,4.164,0.561,0.018,11.077,18.392,4.567,0.141,0.076,0.265,0.065,0.859,1.601,0.014,0.000116673,3
"123","Columbia",0.0197131,0.001837852,0.0000142627,0.008054355,0,0.000597506,0,0.085541082,501.4356357,0.296830769,30.09739819,3.449,0.219,0.023,9.886,15.484,5.761,0.096,0.06,0.251,0.053,0.669,1.506,0.014,0.000859274,3
"124","Conway",0.194508722,0.096271353,0.000132355,0.03885156,0,0,0,0.119318508,39506.34129,172.8851,4435.66846,6.662,0.205,0.058,15.633,56.09,7.81,0.172,0.21,0.229,0.109,2.159,3.008,0.037,0.000393391,3
"125","Craighead",0.667723411,0.674425037,0.000725389,0.009116665,0.083220252,0.05351877,0.204202344,0.059609587,139753.328,691.8677,16197.916,6.977,0.301,0.032,16.993,41.098,11.611,0.834,0.241,0.291,0.434,1.367,4.092,0.038,0.000511272,3
"126","Crawford",0.119514958,0.036665219,0.000124131,0.036843657,0,0.000240504,0.000456821,0.007025755,24185.37593,75.2898,2135.28655,11.095,0.394,0.033,17.244,60.07,6.699,0.095,0.181,0.21,0.121,2.616,3.08,0.038,0.000319267,3
"127","Crittenden",0.70045126,0.626325213,0.000282221,0.000962899,0.024634241,0.040320839,0.085206301,0.039838675,262201.1329,1250.3201,31154.88007,9.389,0.418,0.033,17.294,69.05,17.848,0.754,0.566,0.306,0.476,2.352,5.965,0.057,0.000747061,3
"128","Cross",0.694973929,0.752208434,0.000504656,0.010095629,0.002933783,0.10602293,0.003548099,0.097503339,216980.1551,1181.2184,27392.44978,7.071,0.395,0.038,18.515,57.844,15.16,0.618,0.404,0.332,0.342,2.187,5.19,0.041,0.00040971,3
"129","Dallas",0.00815439,0.0000163696,0.00000702,0.000264252,0,0,0,0.181433209,482.7919649,0.148415385,21.93455204,2.803,0.262,0.027,9.752,20.466,5.113,0.108,0.089,0.285,0.066,0.658,1.82,0.013,0.000325733,3
"130","Desha",0.445127178,0.483366025,0.000331749,0.000748082,0.035937576,0.043758465,0.137523337,0.034069267,129091.2831,690.5092,16087.2896,9.33,0.427,0.026,19.213,76.145,18.398,0.732,0.709,0.315,0.548,2.523,6.232,0.057,0.000847402,3
"131","Drew",0.12415485,0.133253306,0.000145845,0.004079908,0.017445252,0.017621014,0.040082944,0.158869625,34246.14447,160.5084,3849.85865,5.771,0.272,0.028,15.391,29.33,9.354,0.427,0.2,0.326,0.157,1.385,3.267,0.023,0.000640923,3
"132","Faulkner",0.14228419,0.043321072,0.0000988313,0.005976943,0,0.000211781,0,0.072304983,13826.72053,62.6084,1577.24242,5.879,0.266,0.022,19.949,42.516,10.455,0.106,0.137,0.212,0.052,1.711,2.499,0.025,0.000325528,3
"133","Franklin",0.115357578,0.018713994,0.0000428642,0.052773363,0,0.000590013,0,0.086624738,2418.681312,7.699246154,215.6816385,12.096,0.37,0.035,23.495,75.534,10.355,0.144,0.258,0.255,0.109,3.442,4.354,0.049,0.000506443,3
"134","Fulton",0.061027954,0.004355181,0.0000125945,0.002896737,0.0000806049,0.0000806049,0.0000806049,0.001947263,11.0544,0.088,4.84,7.08,0.26,0.031,25.233,34.703,8.999,0.061,0.348,0.146,0.597,1.779,2.449,0.017,0,2
"135","Garland",0.013273071,0.001123106,0.000023398,0.004981656,0.0000319064,0.000311885,0.000375745,0.003309674,NA,NA,NA,8.444,0.663,0.071,26.686,73.761,20.592,0.215,0.411,0.249,0.13,2.674,4.269,0.048,0.000181678,2
"136","Grant",0.024641692,0,0.00000741,0.00190311,0,0.000361924,0,0.080276494,NA,NA,NA,2.802,0.172,0.023,10.772,18.222,4.602,0.178,0.09,0.237,0.076,0.642,1.651,0.014,0.000364431,3
"137","Greene",0.526702536,0.542754787,0.000714332,0.007194536,0.010485854,0.053240641,0.054548003,0.073596203,145698.5481,666.7758,15928.1281,8.257,0.36,0.051,22.401,43.965,11.12,0.636,0.238,0.336,0.347,1.856,4.108,0.042,0.000535748,3
"138","Hempstead",0.092071076,0.015457234,0.0000358294,0.022597827,0.000820915,0.000927086,0.000372304,0.050278957,1160.670599,5.265646154,137.7321914,5.276,0.284,0.027,14.645,29.654,8.021,0.131,0.182,0.359,1.316,1.528,2.329,0.024,0.000805528,3
"139","Hot Spring",0.037744009,0.010527839,0.0000351598,0.001928764,0,0,0,0.019208828,909.9527815,5.117230769,122.6834923,4.873,0.276,0.035,19.076,34.167,9.236,0.113,0.162,0.252,0.071,1.369,2.227,0.024,0.000329457,3
"140","Howard",0.060095346,0.015194472,0.0000761299,0.043110509,0,0.000384915,0,0.054868937,NA,NA,NA,4.403,0.343,0.058,13.274,33.211,9.058,0.136,0.159,0.344,0.494,1.565,2.425,0.028,0.000699301,3
"141","Independence",0.175755683,0.118107398,0.000141756,0.013045641,0,0.004803518,0,0.003030566,72111.46975,267.5755,6967.21306,6.915,0.174,0.029,14.213,48.481,9.308,0.221,0.135,0.183,0.415,1.465,2.447,0.076,0.000467385,2
"142","Izard",0.053955237,0.018861726,0.0000294296,0.020961932,0,0.000139122,0,0.080710301,19.23333744,0.148415385,9.825706154,4.529,0.174,0.025,15.537,30.969,7.694,0.046,0.133,0.105,0.29,1.054,1.42,0.026,0.000150955,2
"143","Jackson",0.6594605,0.736376082,0.000516408,0.00796048,0.004058189,0.057725661,0.004525879,0.007344701,257906.6798,1219.296,29452.43853,4.473,0.235,0.028,14.833,34.414,7.681,0.736,0.171,0.257,0.374,1.204,3.708,0.034,0.000760126,3
"144","Jefferson",0.406556104,0.417203062,0.000259932,0.004967782,0.03016923,0.064658121,0.064948834,0.091587596,202997.9565,939.9439,23182.1995,4.123,0.253,0.018,21.91,32.895,8.776,0.651,0.212,0.241,0.23,1.039,3.371,0.028,0.000510216,3
"145","Johnson",0.075790656,0.011470326,0.00004806,0.035683423,0,0.000335562,0,0.139265593,10990.91917,30.6311,883.56375,9.722,0.303,0.035,16.596,71.693,9.292,0.108,0.206,0.228,0.119,2.556,3.429,0.043,0.000482859,3
"146","Lafayette",0.119319537,0.101615389,0.0000458657,0.019378245,0.002233085,0.000840632,0.006403994,0.015821872,46436.92056,66.5899,2809.3241,3.34,0.258,0.029,10.523,21.047,6.092,0.256,0.16,0.233,0.161,0.84,2.22,0.02,0.000350508,3
"147","Lawrence",0.513962631,0.539599829,0.000498552,0.014049153,0,0.042564237,0,0.025341643,130765.0578,700.586,16182.1097,4.712,0.356,0.044,20.259,55.961,10.687,0.49,0.292,0.293,0.446,1.556,3.978,0.031,0.00056262,3
"148","Lee",0.636443754,0.647166126,0.000383392,0.005955192,0.012414847,0.058467319,0.127001207,0.098588511,216047.2718,967.3934,23834.73023,6.598,0.295,0.037,15.27,53.65,13.866,0.822,0.314,0.289,0.408,1.552,4.626,0.051,0.000397456,3
"149","Lincoln",0.395296088,0.442602286,0.000278545,0.012225934,0.029176206,0.069928409,0.100510993,0.007078167,94015.84073,491.265,11486.29302,4.969,0.626,0.018,15.085,34.633,9.427,0.625,0.233,0.272,0.238,1.259,3.612,0.025,0.000138007,3
"150","Little River",0.138079337,0.071017447,0.0000746853,0.030031799,0,0.007294267,0.012190305,0.031285144,47539.99376,128.0196,3927.81311,4.288,0.335,0.03,18.107,29.692,8.477,0.193,0.232,0.303,0.611,1.468,2.744,0.029,0.000366892,3
"151","Logan",0.119232741,0.024574932,0.0000512645,0.038867054,0,0.004011449,0,0.102224164,17664.88097,46.2135,1394.49415,8.184,0.289,0.049,23.721,61.766,10.288,0.186,0.263,0.287,0.105,2.759,4.553,0.043,0.000311305,3
"152","Lonoke",0.502473736,0.529298506,0.000465383,0.004749246,0.024118147,0.07191632,0.038186742,0.067837811,186029.9431,999.7208,23337.37422,5.512,0.33,0.035,17.853,34.314,8.442,0.44,0.206,0.305,0.198,1.405,3.485,0.034,0.000246082,3
"153","Madison",0.098178446,0.014998552,0.0000541329,0.049744418,0,0.0000130666,0,0.070399157,232.0741471,NA,6.885852941,17.269,0.511,0.186,19.766,71.389,10.468,0.071,0.259,0.181,0.349,3.18,3,0.045,0.00021063,3
"154","Marion",0.035790974,0.02445196,0.0000244007,0.009635844,0,0,0,0.125273676,NA,NA,NA,10.069,0.226,0.022,35.028,124.146,16.179,0.05,0.483,0.097,1.454,1.662,2.082,0.03,0.000247831,2
"155","Miller",0.152524393,0.086419378,0.0000465701,0.01108123,0.000954687,0.003308927,0.000865944,0.099433374,85460.25021,144.8473,5172.62435,3.907,0.244,0.02,10.622,24.582,7.83,0.232,0.262,0.242,0.207,1.084,2.479,0.022,0.000494523,3
"156","Mississippi",0.757978904,0.703210793,0.000400933,0.001333148,0.060977474,0.049618842,0.335852642,0.070688548,259348.1035,1215.7644,29319.7151,10.034,0.582,0.042,22.738,77.462,22.249,0.93,0.561,0.292,0.76,2.288,5.844,0.08,0.001154312,3
"157","Monroe",0.50057279,0.546184785,0.00042997,0.006758823,0.004143802,0.057696408,0.017885233,0.046377985,231597.8331,753.6499,20633.61325,6.654,0.527,0.037,18.817,46.231,11.638,0.621,0.201,0.301,0.245,1.395,3.986,0.038,0.000585138,3
"158","Montgomery",0.032386697,0.006530836,0.0000370959,0.02482889,0,0,0,0.047793699,NA,NA,NA,6.379,0.588,0.084,22.214,70.948,17.531,0.171,0.36,0.198,0.134,2.194,3.522,0.039,0,2
"159","Nevada",0.039728245,0.001263531,0.000010068,0.009700498,0,0,0,0.444038654,668.4068671,2.4102,60.06475294,3.693,0.262,0.032,16.637,19.886,5.883,0.074,0.077,0.298,0.069,0.962,1.515,0.019,0.000200904,3
"160","Newton",0.02580883,0.003727921,0.0000265738,0.000430875,0,0,0,0.1223725,NA,NA,NA,14.159,0.74,0.022,13.571,77.406,9.457,0.065,0.206,0.149,0.433,2.634,2.748,0.05,0,3
"161","Ouachita",0.01072538,0,0.00000423,0.000982332,0,0.000619503,0,0.002342105,NA,NA,NA,1.969,0.131,0.026,8.222,13.093,4.753,0.055,0.034,0.316,0.03,0.413,0.845,0.007,0.00097256,3
"162","Perry",0.06587663,0.038884775,0.000100362,0.014025617,0,0.000408767,0,0.162435934,4986.181614,25.2312,597.6476059,6.618,0.431,0.09,22.304,49.219,8.572,0.136,0.192,0.208,0.071,2.245,3.076,0.028,0,3
"163","Phillips",0.652591728,0.632093972,0.00034589,0.001768122,0.008193946,0.038705331,0.173074015,0.045572182,276506.7858,1114.7707,28108.80447,9.013,0.416,0.047,21.487,77.358,16.842,0.731,0.45,0.308,0.467,2.014,5.3,0.065,0.001663831,3
"164","Pike",0.03326943,0.007521319,0.0000483604,0.022920298,0,0.000373203,0,0.005716062,18.64367077,0.148415385,8.162846154,4.051,0.206,0.378,10.064,20.799,6.232,0.095,0.087,0.195,0.067,1.183,1.488,0.017,0.000353888,3
"165","Poinsett",0.71002985,0.751051641,0.000677488,0.009759101,0.009572843,0.04357414,0.105937823,0.043475408,227705.4003,1201.4812,27860.22345,8.33,0.35,0.037,17.688,60.267,14.58,0.774,0.39,0.31,0.481,1.97,4.915,0.057,0.000624658,3
"166","Polk",0.047341348,0.010071586,0.0000289882,0.034483271,0,0,0,0.037993244,NA,NA,NA,6.532,0.58,0.047,12.003,67.433,14.253,0.171,0.252,0.224,0.098,1.994,3.319,0.033,0.00049434,3
"167","Pope",0.090482402,0.017656387,0.0000583029,0.024900998,0,0,0,0.05505117,11824.92007,65.3292,1587.437253,9.294,0.287,0.199,15.349,61.641,10.253,0.19,0.243,0.232,0.222,2.324,3.351,0.041,0.000514054,3
"168","Prairie",0.52664315,0.592654474,0.000499438,0.014800465,0.00106593,0.045328593,0.000816891,0.042534892,195598.2131,1044.1355,24497.0199,5.163,0.307,0.032,16.113,37.987,9.228,0.489,0.159,0.297,0.237,1.16,3.272,0.031,0.000419331,3
"169","Pulaski",0.118800598,0.085376204,0.000135392,0.003932168,0.001506719,0.009966779,0.003270682,0.042837674,42323.95677,235.0746,5614.802206,6.539,0.454,0.042,90.621,51.702,11.007,0.319,0.22,0.218,0.155,1.814,3.19,0.03,0.00038177,3
"170","Randolph",0.25011337,0.215147419,0.000209591,0.020366041,0.000927678,0.016774415,0,0.025027284,91148.61153,365.804,8991.41256,7.105,0.274,0.029,19.603,42.388,9.135,0.272,0.261,0.216,0.401,1.746,3.206,0.025,0.000439681,2
"171","St. Francis",0.559537477,0.572820186,0.000369707,0.005978557,0.0000364843,0.075099237,0.038065263,0.019929364,189818.4367,1005.6024,23904.25571,7.922,0.348,0.041,19.077,68.828,17.375,0.758,0.423,0.305,0.432,2.019,5.178,0.058,0.000375055,3
"172","Saline",0.029144734,0.001510179,0.0000235297,0.0000855625,0,0.0000149734,0,0.957158677,NA,NA,NA,5.821,0.483,0.05,35.783,49.188,11.657,0.178,0.297,0.214,0.101,2.007,3.087,0.03,0.000215494,3
"173","Scott",0.045989962,0.001134352,0.0000087,0.024113675,0,0,0,0.123449174,NA,NA,NA,11.433,0.603,0.044,22.173,64.176,10.148,0.303,0.267,0.246,0.192,3.018,4.178,0.042,0.0000909422,3
"174","Searcy",0.047954126,0.003157675,0.0000140237,0.004599782,0,0.000065444,0,0.157101961,NA,NA,NA,12.233,0.977,0.021,15.947,99.717,12.168,0.074,0.261,0.143,0.823,2.204,2.775,0.092,0.000242101,2
"175","Sebastian",0.087018579,0.013537813,0.0000457842,0.015809854,0,0.000111599,0,1.194154583,7244.93486,24.1531,642.2962,9.844,0.396,0.04,25.681,61.541,9.323,0.208,0.208,0.244,0.125,2.942,3.807,0.042,0.00059094,3
"176","Sevier",0.067732971,0.013710007,0.000064505,0.032147695,0,0,0,0.051197711,668.4068671,2.4102,60.06475294,4.67,0.405,0.025,25.206,32.178,8.598,0.119,0.135,0.305,0.191,1.482,2.28,0.03,0.000380783,3
"177","Sharp",0.053705059,0.014724375,0.000048961,0.019751897,0,0.001749711,0,0.718213879,NA,NA,NA,7.51,0.282,0.033,21.206,34.371,10.01,0.075,0.452,0.162,0.722,1.876,2.626,0.021,0,2
"178","Stone",0.055212965,0.005873829,0.0000384581,0.020803251,0,0.000375928,0,0.740405042,NA,NA,NA,6.697,0.524,0.026,13.365,42.82,8.485,0.083,0.154,0.181,0.286,1.437,2.272,0.047,0.0000869641,2
"179","Union",0.009048336,0,0.00000296,0.00218694,0,0,0,0.017170498,NA,NA,NA,2.272,0.205,0.021,12.337,19.523,6.032,0.128,0.073,0.317,0.065,0.646,1.777,0.011,0.001008131,3
"180","Van Buren",0.051956059,0.008775472,0.0000453011,0.013139479,0,0,0,0.115525214,232.0741471,NA,6.885852941,9.362,0.291,0.025,12.394,52.479,7.304,0.084,0.165,0.169,0.126,2.069,2.5,0.043,0.000123518,3
"181","Washington",0.140407789,0.013112768,0.000138924,0.08617032,0,0.002788282,0,0.009011867,23.90514,0.1903,10.4665,12.813,0.508,0.349,22.924,62.336,9.899,0.109,0.215,0.234,0.371,2.725,3.484,0.046,0.000380433,3
"182","White",0.209729904,0.155975683,0.000214357,0.014185058,0.000583861,0.001496004,0,0.237941001,84177.14202,386.5595,9611.15397,6.84,0.326,0.032,14.309,39.37,8.364,0.172,0.157,0.267,0.113,1.52,2.913,0.028,0.000238219,3
"183","Woodruff",0.607479905,0.631717658,0.000370865,0.000986344,0.001024482,0.055443039,0.010581496,0.100418757,244133.7014,1075.7826,26732.4712,10.604,0.388,0.042,16.741,41.161,12.38,0.633,0.215,0.3,0.254,1.382,4.073,0.034,0.000915227,3
"184","Yell",0.09216023,0.030827115,0.0000625764,0.050374009,0,0.002173089,0,0.039610108,25275.47999,68.4202,1987.76195,8.241,0.391,0.267,23.212,61.004,10.1,0.176,0.26,0.259,0.11,2.598,3.92,0.041,0.000331141,3
"185","Alameda",0.015081745,0.060825519,0.000243561,0.002683609,0,0.00161339,0.00000761,0.040856881,20.69212441,NA,41.92746215,8.396,0.318,0.254,157.843,122.947,40.644,1.718,1.218,0.328,1.413,3.054,6.556,0.066,0.000459224,2
"186","Alpine",0.000655192,0.027083417,0.0000189218,0,0,0,0,1.094828176,NA,NA,NA,7.21,0.234,0.497,37.994,104.208,16.611,2.074,1.313,0.699,3.238,5.512,8.59,0.129,0.000827815,2
"187","Amador",0.016539983,0.288140928,0.000542633,0.002405675,0,0.003173114,0.001940561,0.208758298,579.0466561,NA,41.92746215,10.904,0.271,0.073,45.322,103.031,45.132,1.118,1.041,0.666,2.152,5.354,8.175,0.068,0.00031339,2
"188","Butte",0.203020374,0.30557216,0.001467368,0.003529136,0.013499785,0.096991626,0.009525314,0.005998892,986.6224394,404.1587675,211.0979052,4.786,0.229,0.044,15.169,94.86,57.993,1.196,1.489,0.506,2.091,5.401,8.537,0.071,0.000211644,3
"189","Calaveras",0.00482988,0.117846052,0.000259201,0.000301397,0,0.0000376746,0,0.117327064,NA,NA,NA,5.913,0.189,0.056,30.782,80.853,39.667,1.064,1.091,0.619,1.846,5.337,8.887,0.063,0.000123292,2
"190","Colusa",0.400753641,0.614572702,0.000982458,0.00180275,0.001054081,0.064236802,0.016977468,0.01375397,20341.67429,NA,3718.685582,9.162,0.265,0.695,13.224,95.355,52.604,1.395,1.701,0.418,1.064,4.218,7.18,0.061,0.000531802,3
"191","Contra Costa",0.050680203,0.131484526,0.000518139,0.00103019,0.000905769,0.015791545,0.001690769,0.010500397,2808.247317,NA,2450.090995,7.749,0.245,0.097,88.713,79.844,28.436,1.675,0.777,0.357,1.831,2.896,6.98,0.061,0.000281403,2
"192","Del Norte",0.004012503,0,0.0000444704,0.001740699,0.000531104,0.000514586,0.00000966,0.001643368,NA,NA,NA,9.737,0.362,0.1,10.665,90.356,51.181,0.844,3.255,0.434,2.487,7.388,7.742,0.062,0.000218126,3
"193","El Dorado",0.005468444,0.040321256,0.000505075,0.000304968,0.00005243,0.002591787,0.00035565,0.024603696,361.3457856,808.317535,256.2315934,10.729,0.204,0.04,34.176,93.026,32.571,1.274,1.227,0.604,2.043,5.411,8.534,0.069,0.000102368,2
"194","Fresno",0.280150172,0.374456578,0.001403477,0.020215526,0.01259754,0.074953739,0.069230252,0.00457023,37930.12676,58.49875819,5467.334974,5.8,0.298,0.219,23.222,78.349,21.937,2.031,1.432,0.449,2.592,4.246,7.82,0.072,0.000308979,2
"195","Glenn",0.267690972,0.507803081,0.001342152,0.005877212,0.005020118,0.054630282,0.009366806,0.253320049,9981.559688,NA,9928.503622,7.439,0.205,0.04,12.318,97.185,62.985,1.484,1.569,0.432,1.327,4.199,7.121,0.065,0.000453635,3
"196","Humboldt",0.005892218,0.075068805,0.000140355,0.001829244,0.0000896499,0.0000520548,0,0.028246494,302.8376585,52.92744789,16.77766932,6.8,0.299,0.08,12.789,99.31,45.126,1.369,1.732,0.378,0.876,4.197,7.562,0.085,0.000466337,3
"197","Imperial",0.165705403,0.175603924,0.000162465,0.007609715,0.005705107,0.011090862,0.002937621,0.014656425,36358.57333,5067.106722,3821.993938,5.728,0.238,0.03,16.569,47.604,14.494,1.181,0.875,0.327,3.096,2.297,4.914,0.059,0.000316098,3
"198","Inyo",0.00058592,0.028076318,0.00000749,0.0000388067,0,0,0,0.04577166,NA,NA,NA,11.439,0.266,0.124,36.124,93.929,27.612,1.838,1.825,0.412,4.881,4.005,6.735,0.098,0.000390081,2
"199","Kern",0.152914949,0.295409109,0.000269561,0.012274021,0.010412174,0.059191025,0.034325369,0.007512171,61228.71664,69504.8817,24765.30398,12.714,0.31,0.039,20.195,78.843,15.572,2.133,1.1,0.461,2.779,3.625,7.837,0.087,0.000315879,2
"200","Kings",0.465562095,0.542081914,0.001020713,0.048703413,0.005168695,0.032939062,0.155477447,0,36650.65366,NA,4559.383384,6.082,0.224,0.389,16.259,76.528,20.694,2.007,1.42,0.375,3.202,3.388,7.28,0.079,0.000293525,3
"201","Lake",0.026208555,0.126271174,0.000524171,0.000513594,0.00253271,0.009641928,0.000990754,0.284310359,640.5230515,808.317535,256.2315934,8.336,0.267,0.628,30.064,104.332,46.809,1.429,1.553,0.456,0.835,4.529,7.846,0.077,0.00015435,3
"202","Lassen",0.014262984,0.137262148,0.0000834151,0.001673598,0.000153921,0.000311848,0.0000463417,0.030828551,2973.857356,1212.476303,439.370313,4.199,0.127,0.025,14.01,101.784,51.525,1.681,1.194,0.712,2.356,6.295,9.914,0.101,0.000177368,3
"203","Los Angeles",0.007901733,0.01603526,0.000204834,0.001346382,0.002157828,0.002827566,0.000613187,0.001130066,487.6732623,404.1587675,144.9346985,6.754,0.466,0.149,50.48,108.638,39.245,2.173,1.255,0.617,2.911,5.145,7.497,0.13,0.000368723,2
"204","Madera",0.228364659,0.365280416,0.000914286,0.017344583,0.006792563,0.073165362,0.02134277,0.035647758,15264.36932,808.317535,4972.258004,4.033,0.15,0.045,20.914,72.012,19.907,2.183,1.246,0.479,2.736,3.859,8.064,0.058,0.000243686,2
"205","Marin",0.010765063,0.022939432,0.000101878,0.011112201,0,0.0000358458,0,0.053212747,603.5989043,13.92827576,21.84738357,7.432,0.222,0.119,104.302,99.504,36.136,1.883,0.914,0.348,0.992,3.252,6.355,0.064,0.0000930086,3
"206","Mariposa",0.000679353,0.045072259,0.0000640899,0.000158088,0,0.0000566127,0,0.005439889,NA,NA,NA,9.202,0.228,0.057,18.993,91.186,37.302,1.517,1.039,0.489,2.211,4.134,7.565,0.051,0.000175131,2
"207","Mendocino",0.012446366,0.089564521,0.000257453,0.00052256,0.000345285,0.004995549,0.001408133,0.012204275,735.980293,38.99917213,23.29567774,6.856,0.243,0.083,14.156,95.748,38.87,1.407,1.128,0.437,0.748,3.564,7.059,0.09,0.000359358,3
"208","Merced",0.379680836,0.637057875,0.002035663,0.075586563,0.016973102,0.09168803,0.050478733,0.005998764,29141.86431,808.317535,7552.6756,5.944,0.301,0.053,16.406,64.835,25.119,1.975,1.168,0.408,2.129,3.228,7.12,0.055,0.000270714,3
"209","Modoc",0.040134835,0.199504728,0.000116722,0.000453505,0.000745681,0.001661613,0.000360202,0.025595337,8185.457452,8262.253181,2762.27146,4.718,0.106,0.022,11.533,92.035,48.133,1.835,1.186,0.756,2.881,6.131,9.526,0.085,0.000317494,3
"210","Mono",0.005792895,0.01776634,0.0000229501,0.0000104772,0.000231995,0.000383166,0.000015167,0.023989766,180.6728928,404.1587675,128.1157967,12.03,0.21,0.033,30.921,87.547,21.137,2.15,0.716,0.303,2.101,2.88,7.081,0.067,0.0000778028,2
"211","Monterey",0.107757878,0.235290481,0.000312411,0.006197677,0.012097445,0.034930819,0.003607232,0.040899798,4336.163946,7351.343946,2391.321386,5.818,0.427,0.178,23.841,76.885,18.069,1.621,1.133,0.455,2.001,3.178,6.743,0.105,0.000146853,2
"212","Napa",0.104734894,0.280527294,0.002122924,0.002802815,0.005191353,0.068195225,0.008921832,0.946089153,498.8681121,404.1587675,145.5480042,9.098,0.231,5.438,22.874,123.109,43.896,1.186,0.871,0.424,0.757,4.017,7.137,0.073,0.000217253,3
"213","Nevada",0.005332918,0.079220926,0.000530726,0.000751996,0,0.00106947,0,0.017701693,1.245283822,2.785655152,0.883035228,8.154,0.331,0.045,17.422,88.361,45.391,1.216,1.127,0.53,2.015,5.177,8.523,0.068,0.000217313,2
"214","Orange",0.017459823,0.10368593,0.000349427,0.001475176,0.005000765,0.007275338,0.000173065,0.119793579,NA,NA,NA,10.158,0.311,0.061,56.074,101.731,21.76,1.975,0.953,0.551,2.503,3.426,7.752,0.088,0.0003422,3
"215","Placer",0.028123919,0.101815469,0.000932647,0.000787083,0,0.006142782,0.0000259935,0.005474611,607.3347557,22.28524122,24.49648925,7.586,0.237,0.036,25.309,96.67,43.501,1.375,1.384,0.48,2.504,4.891,8.006,0.065,0.000165057,2
"216","Plumas",0.005533212,0.047511484,0.0000316867,0.000210796,0,0.0000179359,0,0.580240571,159.0976097,NA,8.716103715,9.034,0.246,0.038,13.34,126.098,56.903,1.39,1.749,0.55,2.121,5.767,8.77,0.083,0.000240108,2
